Rank,Name,Score,UserList
1862,成渝赛区,hw74351339,'9.0579,hw74351339;
1863,西北赛区,仙工大,'9.0597,qq915172915;
1864,上合赛区,hw35453026,'9.063,hw35453026;
1865,江山赛区,hw32847997,'9.0695,hw32847997;
1866,粤港澳赛区,hw92664442,'9.0716,hw92664442;
1867,西北赛区,lyz1207,'9.0743,lyz1207;
1868,上合赛区,hw89873432,'9.0881,hw89873432;
1869,粤港澳赛区,不知道对不对,'9.0893,hw38459909;hw53122012;
1870,西北赛区,糖葫芦,'9.1128,hw19399119;
1871,武长赛区,hw34724035,'9.1133,hw34724035;
1872,上合赛区,hw76446675,'9.1566,hw76446675;
1873,杭厦赛区,jksoap,'9.1569,jksoap;
1874,成渝赛区,hw42134451,'9.1729,hw42134451;
1875,京津东赛区,123123123,'9.1761,hw19619358;
1876,杭厦赛区,hdu_qc,'9.1775,hdu_qc;
1877,京津东赛区,敢为人先,'9.1788,hw86039876;hw70018403;hw13214624;
1878,西北赛区,yangdengfeng,'9.1911,yangdengfeng;
1879,杭厦赛区,hw88331246,'9.1936,hw88331246;
1880,粤港澳赛区,苏牙踢前锋,'9.1998,Mr_SET;hw95575520;
1881,成渝赛区,SolidJoki,'9.2286,SolidJoki;
1882,成渝赛区,其实我在第五层,'9.2432,hw63288133;
1883,西北赛区,45度仰望天空~,'9.2616,hw52297186;hw16310054;hw82582581;
1884,成渝赛区,我拿buff，谢谢！,'9.2627,T00007;hw91443037;
1885,成渝赛区,hw27602532,'9.2971,hw27602532;
1886,杭厦赛区,hw72914435,'9.3064,hw72914435;
1887,京津东赛区,hw58208901,'9.3224,hw58208901;
1888,粤港澳赛区,一定要,'9.3275,zhiqiang_bao;
1889,杭厦赛区,长迁,'9.3291,YoungBay;
1890,西北赛区,西大楼水军,'9.3646,hw15304432;hw71851487;hw94332634;
1891,成渝赛区,Gnest,'9.3729,hw27630491;
1892,京津东赛区,aqwzuishuai,'9.3787,hw33936874;
1893,京津东赛区,GGbond,'9.3894,hwfengcunguang;hw59798835;
1894,西北赛区,Funny_mud_pee,'9.4078,Funny_mud_pee;
1895,粤港澳赛区,唱跳rap,'9.4122,williamgrt;Jerrysu001;
1896,西北赛区,直接给我一个把世界灭掉的高音,'9.4328,hw68159791;
1897,京津东赛区,hw19702906,'9.4353,hw19702906;
1898,西北赛区,小天后,'9.4407,hw68011421;
1899,上合赛区,蓬松的头发,'9.4409,hw69917130;
1900,京津东赛区,秧歌star,'9.4515,hw16382160;hw07465741;
1901,西北赛区,hopegrace,'9.4726,hopegrace;
1902,上合赛区,hw82503089,'9.4747,hw82503089;
1903,武长赛区,zhenxiang,'9.492,hw35161382;
1904,西北赛区,hw51701206,'9.5291,hw51701206;
1905,京津东赛区,NEU_XinYi,'9.5638,Xinyi999;
1906,武长赛区,code417,'9.5741,changque;hw_xty;
1907,上合赛区,下一秒还是我的,'9.5787,dushenda;
1908,上合赛区,下一秒就是我的,'9.5818,hw81281305;
1909,成渝赛区,黔江鸡杂,'9.5904,hw33635204;hw89941544;hw96561678;
1910,杭厦赛区,hw33458053,'9.5936,hw33458053;
1911,上合赛区,暴力也是魔法,'9.5969,hw87379034;
1912,杭厦赛区,Eureka,'9.6172,River113;
1913,京津东赛区,hw32166124,'9.6297,hw32166124;
1914,武长赛区,cabbage,'9.6323,yl_hhh;hw10645992;hw58027983;
1915,杭厦赛区,wealynnode,'9.6501,wealynnode;
1916,江山赛区,就想获个奖,'9.6637,hw61662903;hw78998710;
1917,京津东赛区,来划水的小白,'9.6716,hw46050164;hw50295731;VisBoyInCorner;
1918,杭厦赛区,hw10320955,'9.6775,hw10320955;
1919,京津东赛区,tmaxsco,'9.7461,tmaxsco;
1920,西北赛区,Coder,'9.7462,hw57614240;
1921,京津东赛区,NOBUG,'9.7558,hw40081608;hw04667143;hw66620687;
1922,成渝赛区,Sejuani,'9.7795,hw01121291;
1923,杭厦赛区,zyc,'9.7835,hw85260600;
1924,江山赛区,hw54190270,'9.7859,hw54190270;
1925,成渝赛区,yseyes,'9.7989,hw14010935;CQU_zhangtao;
1926,西北赛区,蓬松的头发队,'9.8202,TOTxd123;zxx_pr;hw50515297;
1927,成渝赛区,这波是肉蛋葱鸡,'9.8441,FunnyBoy86;
1928,西北赛区,hw09208027,'9.8447,hw09208027;
1929,武长赛区,Shenliangshan,'9.8547,Shenliangshan;
1930,杭厦赛区,hw53798710,'9.8558,hw53798710;
1931,武长赛区,啄米plus,'9.8631,hw05215629;
1932,成渝赛区,leo-10,'9.8944,hw30207673;
1933,粤港澳赛区,lidawen,'9.9193,lidawen;
1934,海外赛区,达拉崩吧斑得贝迪卜多比鲁翁,'9.9618,hw21449951;hw70759827;hw00801683;
1935,江山赛区,改名字,'10.012,hw31471806;
1936,杭厦赛区,12333,'10.027,hw82235359;hw85940823;hw54591371;
1937,成渝赛区,小葡萄呀小葡萄,'10.0532,Retina;
1938,京津东赛区,hw46412873,'10.0943,hw46412873;
1939,西北赛区,CallmeMrgao,'10.1339,CallmeMrgao;
1940,成渝赛区,aiyishiqu,'10.1392,aiyishiqu;
1941,成渝赛区,hw59461016,'10.1624,hw59461016;
1942,西北赛区,hw80097264,'10.2485,hw80097264;
1943,海外赛区,SLEEP,'10.2563,hw80097264;
1944,上合赛区,shawn__,'10.2587,shawn__;
1945,西北赛区,hw62752283,'10.2653,hw62752283;
1946,粤港澳赛区,hw52792242,'10.2682,hw52792242;
1947,杭厦赛区,hw52792242,'10.2778,hw52792242;
1948,京津东赛区,hw52792242,'10.2792,hw52792242;
1949,西北赛区,hw52792242,'10.2885,hw52792242;
1950,粤港澳赛区,hw00910185,'10.3176,hw00910185;
1951,西北赛区,这把宝刀专割柚子厨的,'10.3581,youu06;
1952,江山赛区,wcdh1111,'10.3626,wcdh1111;
1953,上合赛区,yl2222,'10.3691,yl2222;
1954,西北赛区,hw_qiang,'10.378,hw_qiang;
1955,成渝赛区,hw86929359,'10.3995,hw86929359;
1956,杭厦赛区,有哈有,'10.4005,hongyigan;ZhnagDi;
1957,杭厦赛区,hw38771961,'10.4009,hw38771961;
1958,粤港澳赛区,hw88811113,'10.4424,hw88811113;
1959,成渝赛区,lxf1236,'10.4517,lxf1236;
1960,上合赛区,hw87324971,'10.458,hw87324971;
1961,成渝赛区,RUSH_200K,'10.5029,GodKillerXiao;WANG_H_;hw47701492;
1962,西北赛区,sssssssssss,'10.5093,flyingpants;
1963,武长赛区,hw89340202,'10.5114,hw89340202;
1964,武长赛区,ac,'10.5332,hw96234002;
1965,粤港澳赛区,Error99,'10.5339,huanglei3416;
1966,京津东赛区,hpc精神小伙,'10.5355,liuxiandong;hw36740365;
1967,西北赛区,hw54162771,'10.5542,hw54162771;
1968,武长赛区,hw54922265,'10.5829,hw54922265;
1969,成渝赛区,hw18383371,'10.6089,hw18383371;
1970,江山赛区,hw65118535,'10.6134,hw65118535;
1971,粤港澳赛区,hw87324971,'10.6147,hw87324971;
1972,成渝赛区,CQUPT_CAI,'10.6333,lyk9903;Alpacadh;hw53887238;
1973,西北赛区,樱岛麻衣的学弟们,'10.6464,hw20312643;hw01904293;hw78608692;
1974,江山赛区,hw74407037,'10.6468,hw74407037;
1975,杭厦赛区,dalaodaidaiwo_,'10.6783,dalaodaidaiwo_;
1976,成渝赛区,jolinchen,'10.711,jolinchen;
1977,上合赛区,Csn1889,'10.7183,Csn1889;
1978,武长赛区,hw57807865,'10.7662,hw57807865;
1979,成渝赛区,hw26922083,'10.7925,hw26922083;
1980,西北赛区,hw26922083,'10.7933,hw26922083;
1981,粤港澳赛区,TimeError,'10.7955,TimeError;
1982,武长赛区,Sudazzle,'10.798,Sudazzle;
1983,上合赛区,hw88683285,'10.8286,hw88683285;
1984,京津东赛区,hw88683285,'10.8474,hw88683285;
1985,成渝赛区,搬砖小队,'10.8526,hw32218248;hw79239174;hw56431441;
1986,上合赛区,hw65118535,'10.9288,hw65118535;
1987,京津东赛区,hw62116846,'10.942,hw62116846;
1988,西北赛区,TimeError,'10.952,TimeError;
1989,武长赛区,TimeError,'10.9796,TimeError;
1990,京津东赛区,hw13618201,'10.9803,hw13618201;
1991,上合赛区,hw62116846,'10.9906,hw62116846;
1992,杭厦赛区,HXY,'11.0027,YZGGGA;
1993,杭厦赛区,甲铁城,'11.0213,MiraiQ;Riverain;Mumu_Xi;
1994,粤港澳赛区,hw96234002,'11.0523,hw96234002;
1995,上合赛区,hw96234002,'11.0583,hw96234002;
1996,上合赛区,hw38874253,'11.0683,hw38874253;
1997,上合赛区,改名要快,'11.0924,hw16218189;
1998,上合赛区,ustc225-1,'11.1379,hw27362814;
1999,武长赛区,xiao-ge_,'11.1681,xiao-ge_;
2000,江山赛区,forzore,'11.1782,forzore;
2001,江山赛区,好黑啊,'11.1808,TimeError;
2002,成渝赛区,行行行,'11.1809,xingxingxin;
2003,杭厦赛区,TimeError,'11.2654,TimeError;
2004,成渝赛区,hw62116846,'11.3208,hw62116846;
2005,粤港澳赛区,桂电牛逼,'11.3533,zzzzzzzyyy;Lambert_cao;
2006,粤港澳赛区,strawsuper,'11.3563,strawsuper;
2007,杭厦赛区,hw65118535,'11.3682,hw65118535;
2008,京津东赛区,赶鸭子上架,'11.4622,wangfuhai;
2009,杭厦赛区,hw42940364,'11.4999,hw42940364;
2010,上合赛区,hw22506334,'11.5235,hw22506334;
2011,成渝赛区,hw20835907,'11.544,hw20835907;
2012,江山赛区,jolinchen,'11.5807,jolinchen;
2013,西北赛区,hw48901084,'11.617,hw48901084;
2014,杭厦赛区,hw39830293,'11.6264,hw39830293;
2015,成渝赛区,TimeError,'11.8102,TimeError;
2016,成渝赛区,hw111111111,'11.8256,hw64790157;
2017,上合赛区,no bug,no error,'11.841,sunxiangjun;
2018,京津东赛区,hw90403105,'11.8461,hw90403105;
2019,西北赛区,烧仙草,'11.8574,hw80713988;hw72363750;hw20830259;
2020,成渝赛区,hw65118535,'11.8849,hw65118535;
2021,杭厦赛区,元宝暴暴,'11.9566,Yin_Cofer;workSpacePlus;kaysen_;
2022,京津东赛区,hw94524748_,'11.9633,hw94524748_;
2023,江山赛区,MCC_XLH,'11.9674,MCC_XLH;
2024,武长赛区,hw00910185,'12.0081,hw00910185;
2025,上合赛区,workSpacePlus,'12.0635,workSpacePlus;
2026,海外赛区,Mars_Li,'12.0903,Mars_Li;
2027,西北赛区,hxhxhxhxhxhxhxh,'12.2346,hxhxhxhxhxhxhxh;
2028,京津东赛区,别浪,'12.244,No_bug-_-;jiangjixixi;hw54338160;
2029,武长赛区,中南大学防脱生发联合会,'12.2481,WK0923;pengzheng1997;hw63920172;
2030,西北赛区,hw91983105,'12.3951,hw91983105;
2031,杭厦赛区,hw05094449,'12.4264,hw05094449;
2032,上合赛区,哈哈哈对,'12.4544,hw30514660;
2033,粤港澳赛区,faker_,'12.5514,faker_;
2034,粤港澳赛区,小谷围一姐,'12.6641,Believe33;cosimo6359;
2035,粤港澳赛区,leozhibin,'12.7616,leozhibin;
2036,京津东赛区,hw73360980,'12.7859,hw73360980;
2037,粤港澳赛区,hw65118535,'12.7971,hw65118535;
2038,西北赛区,chu8865,'12.7986,chu8865;
2039,成渝赛区,比利&&奥利(随时退赛小队),'13.075,G_Horse;hw83171079;
2040,武长赛区,军哥的小弟们,'13.1427,xuewen19;smallhui2014;hw39700690;
2041,京津东赛区,Sukri,'13.1635,KRSTIN_L;
2042,上合赛区,hw55538598,'13.2171,hw55538598;
2043,武长赛区,超人小分队,'13.2198,hechao66;hw68500524;hw58922622;
2044,成渝赛区,球球给我个SSSSP吧,'13.2712,legolas_lee;kkkklu;hw46533511;
2045,西北赛区,Zhiyuan_Ren,'13.3197,Zhiyuan_Ren;
2046,杭厦赛区,小菜鸡,'13.3818,Xxxxxxxxx___;
2047,武长赛区,运气比较好,'13.4496,hw75861554;hw47669114;hw88837750;
2048,成渝赛区,hw87596864,'13.508,hw87596864;
2049,成渝赛区,hw66253132,'13.5164,hw66253132;
2050,杭厦赛区,hw21094819,'13.5743,hw21094819;
2051,武长赛区,py没活路,'13.6349,jqsElvin;
2052,成渝赛区,剪刀刺客,'13.6642,GWH13618229464;
2053,杭厦赛区,黄饭盆儿,'13.7693,hw64635566;qingqingqing;hw36580629;
2054,武长赛区,打酱油,'13.823,hw76252019;hw09419575;
2055,上合赛区,lxhana,'13.8432,lxhana;
2056,武长赛区,精神小伙,'13.9482,whu_pzx;
2057,上合赛区,hw43586472,'14.0841,hw43586472;
2058,成渝赛区,xing xing xing3,'14.1334,hw24529077;
2059,杭厦赛区,Shaking,'14.2403,Shaking;
2060,成渝赛区, hw32334624,'14.2527,hw32334624;
2061,成渝赛区,hw77194857,'14.2915,hw77194857;
2062,武长赛区,春田花花幼稚园,'14.3788,KristinAlter;LighTcml;
2063,杭厦赛区,LISICHENGMR,'14.4523,LISICHENGMR;
2064,京津东赛区,大赛截止时间,'14.5677,Rainboat;dwyzzy;
2065,成渝赛区,hw65146408,'14.5677,hw65146408;
2066,成渝赛区,freyaa,'14.6135,hw43919711;
2067,京津东赛区,wuqifan1098,'14.7962,wuqifan1098;
2068,西北赛区,wuqifan1098,'14.835,wuqifan1098;
2069,武长赛区,hw45318011,'14.8582,hw45318011;
2070,成渝赛区,hw45318011,'14.8719,hw45318011;
2071,粤港澳赛区,hw45318011,'14.9282,hw45318011;
2072,粤港澳赛区,CIA小队,'14.9507,EAGHINee;Roykin;canranboy;
2073,江山赛区,hw82820570,'14.9565,hw82820570;
2074,成渝赛区,就上一次,'14.9571,hw39216203;
2075,江山赛区,hw45318011,'14.9634,hw45318011;
2076,江山赛区,hw16212834,'14.9884,hw16212834;
2077,江山赛区,许你一片星河,'15.1656,yuan01;
2078,杭厦赛区,jolinchen,'15.1838,jolinchen;
2079,西北赛区,支棱,'15.2303,hw88137523;
2080,京津东赛区,花样划水,'15.2574,Zino-_-b;
2081,上合赛区,hw42301215,'15.317,hw42301215;
2082,上合赛区,wh723,'15.3802,wh723;
2083,西北赛区,hw83479962,'15.4088,hw83479962;
2084,杭厦赛区,到此一游,'15.4786,Glooory;hw43565197;steve_hu;
2085,成渝赛区,有梦想就有希望,'15.5056,SMALL_LEFT;
2086,成渝赛区,HFL123,'15.5134,HFL123;
2087,西北赛区,hw70900538,'15.6329,hw70900538;
2088,西北赛区,hw34163861,'15.7568,hw34163861;
2089,成渝赛区,成电少帮主,'15.8687,hw90725680;dnnn96;
2090,杭厦赛区,LISICHENG_MS,'15.9308,LISICHENG_MS;
2091,杭厦赛区,hw48306165,'15.967,hw48306165;
2092,西北赛区,xjtu_No.1,'16.0106,a1213278475;hw04041561;
2093,杭厦赛区,熬夜不如通宵队,'16.0138,ccchen111;
2094,杭厦赛区,P40,'16.0871,hw85700360;
2095,成渝赛区,hw84265658,'16.1174,hw84265658;
2096,海外赛区,hw14726154,'16.1842,hw14726154;
2097,杭厦赛区,hw25793313,'16.2274,hw25793313;
2098,杭厦赛区,手里的java不香了,'16.443,Willi42;
2099,成渝赛区,hw57490158,'16.4762,hw57490158;
2100,西北赛区,wzy9656,'16.5382,wzy9656;
2101,西北赛区,hw51349677,'16.5428,hw51349677;
2102,西北赛区,hw21852302,'16.6168,hw21852302;
2103,上合赛区,hw86455965,'16.6395,hw86455965;
2104,杭厦赛区,hw84417100,'16.954,hw84417100;
2105,粤港澳赛区,xmc1314,'17.1427,xmc1314;
2106,上合赛区,jolinchen,'17.5338,jolinchen;
2107,上合赛区,强哥郭老np,'17.5881,hw42648148;
2108,杭厦赛区,Hm ,'17.8547,hw20186752;
2109,西北赛区,hw44478371,'17.873,hw44478371;
2110,京津东赛区,爱举重的山羊,'17.9711,ASDFGHJKLQWERTYY;hw04365890;
2111,西北赛区,橙子不怕天虎队,'18.0501,hw88805557;
2112,上合赛区,冲起来,'18.2415,hw35085674;hw82289659;
2113,成渝赛区,我的名字,'18.4594,hw36486953;
2114,成渝赛区,hw30040117,'18.4826,hw30040117;
2115,江山赛区,FF,'18.5657,F_Q_Y_;
2116,江山赛区,hw40507411,'18.6108,hw40507411;
2117,成渝赛区,hw90270971,'19.0091,hw90270971;
2118,武长赛区,hw01789008,'19.1259,hw01789008;
2119,西北赛区,春天花花幼儿园,'19.2511,hw75620256;
2120,成渝赛区,hw93841745,'19.2718,hw93841745;
2121,成渝赛区,nobody,'19.289,hw58193643;
2122,西北赛区,hw01504280,'19.3373,hw01504280;
2123,上合赛区,摸鱼吧！,'19.4758,hw16668351;
2124,武长赛区,hw57664784,'19.5042,hw57664784;
2125,上合赛区,hw33083079,'19.5139,hw33083079;
2126,杭厦赛区,元宝妈妈,'19.5174,hw68132792;
2127,成渝赛区,dfs,'19.7095,hw11706946;
2128,上合赛区,干啥啥不行,'19.733,lingyufei;hw27865372;
2129,上合赛区,hw59297799,'20.3157,hw59297799;
2130,武长赛区,hw85052346,'20.6272,hw85052346;
2131,西北赛区,hw59190667,'20.6573,hw59190667;
2132,武长赛区,hw62775396,'20.6795,hw62775396;
2133,上合赛区,hw12676125,'20.6979,hw12676125;
2134,京津东赛区,TimeError,'20.7023,TimeError;
2135,武长赛区,hw12676125,'20.705,hw12676125;
2136,上合赛区,hw59190667,'20.7058,hw59190667;
2137,京津东赛区,hw26922083,'20.7182,hw26922083;
2138,江山赛区,hw26922083,'20.7205,hw26922083;
2139,江山赛区,hw59190667,'20.7218,hw59190667;
2140,粤港澳赛区,hw59190667,'20.7312,hw59190667;
2141,武长赛区,专业摸鱼,'20.7374,hw83811420;Jarvan3zZ;
2142,西北赛区,jolinchen,'20.7549,jolinchen;
2143,京津东赛区,阿木木zzz,'20.7558,hw40564214;
2144,武长赛区,gugugu,'20.7927,hw26922083;
2145,京津东赛区,hw94871809,'20.7972,hw94871809;
2146,成渝赛区,hw59190667,'20.8296,hw59190667;
2147,武长赛区,hw59190667,'20.881,hw59190667;
2148,西北赛区,hw84049800,'20.9961,hw84049800;
2149,粤港澳赛区,Bidolphin,'21.0701,Bidolphin;
2150,杭厦赛区,hw46787351,'21.1467,hw46787351;
2151,武长赛区,cuber,'21.1984,hw50993847;
2152,京津东赛区,Jiiang_Xin,'21.2589,Jiiang_Xin;
2153,武长赛区,yyw的粉丝们,'21.7207,ERROR---try---hard;hw41014190;hw51632442;
2154,成渝赛区,hw94105119,'21.9029,hw94105119;
2155,粤港澳赛区,khun_gs,'21.9453,khun_gs;
2156,粤港澳赛区,hw86508928,'22.3446,hw86508928;
2157,粤港澳赛区,hw23542402,'22.596,hw23542402;
2158,西北赛区,hw68198369,'22.597,hw68198369;
2159,成渝赛区,hw76584796,'22.7115,hw76584796;
2160,成渝赛区,hw69315740,'22.7221,hw69315740;
2161,成渝赛区,给大佬递Java,'22.7391,Jcduhdt;hw33447172;hw01864371;
2162,成渝赛区,hw19942362,'22.7476,hw19942362;
2163,京津东赛区,hw44800925,'22.7515,hw44800925;
2164,成渝赛区,hw59051827,'22.7515,hw59051827;
2165,成渝赛区,hw14008378,'22.754,hw14008378;
2166,上合赛区,hw32563906,'22.7626,hw32563906;
2167,西北赛区,乘风破浪,'22.8216,iampanghui;
2168,成渝赛区,hw86628830,'22.8842,hw86628830;
2169,上合赛区,hw38508198,'22.93,hw38508198;
2170,上合赛区,yimuyang,'22.9428,yimuyang;
2171,上合赛区,wjd1015,'22.9479,wjd1015;
2172,上合赛区,hw06725283,'23.4062,hw06725283;
2173,京津东赛区,蛋黄长裙,'23.4917,hw74812029;
2174,成渝赛区,Xavier_zw,'23.7067,Xavier_zw;
2175,西北赛区,没有人关心阿宅心里想什么,'23.9399,hw74865606;
2176,上合赛区,hw76600538,'24.1495,hw76600538;
2177,上合赛区,hw94741046,'24.1982,hw94741046;
2178,武长赛区,yyy222,'24.8546,yyy222;
2179,杭厦赛区,喵哇种子,'25.093,HDU_FrogGYLH;HDU_V1n;
2180,江山赛区,hw54830062,'25.1199,hw54830062;
2181,上合赛区,hw07187489,'25.2078,hw07187489;
2182,江山赛区,hw89346151,'25.276,hw89346151;
2183,武长赛区,lann82,'25.4244,lann82;
2184,上合赛区,hw52876030,'25.8543,hw52876030;
2185,粤港澳赛区,asda,'25.8878,hw79954575;
2186,京津东赛区,hw65220772,'26.0228,hw65220772;
2187,粤港澳赛区,aaa,'26.0716,hw61384662;
2188,京津东赛区,哈哈哈哈,'26.099,hw31642373;
2189,杭厦赛区,杭厦酸菜鱼,'26.6875,Suxve;
2190,江山赛区,AKOgogogo,'27.0452,AKOgogogo;
2191,江山赛区,857857857,'27.0561,The_Undertaker;
2192,上合赛区,叫什么都一样,'27.1174,winkkkk;
2193,西北赛区,tc2020,'27.249,ijkm1234;
2194,成渝赛区,MMMtaun,'27.4737,MMMtaun;
2195,成渝赛区,一条大鱼,'28.6945,hw19318566;helloWworld;
2196,成渝赛区,KEvinello,'28.7241,Kevinello;
2197,上合赛区,煲二蒸一,'28.9212,ZHM19_95;GrootZhu;hw91495701;
2198,上合赛区,王牌飞行员申请出战,'28.9278,Huangdashen;
2199,京津东赛区,xinlaide2,'28.9346,xinlaide2;
2200,西北赛区,123,'28.957,hw62547628;
2201,京津东赛区,hw60727119,'28.9867,hw60727119;
2202,上合赛区,learner_huawei,'28.9896,learner_huawei;
2203,西北赛区,hw42067446,'28.9992,hw42067446;
2204,上合赛区,hw12013042,'29.0167,hw12013042;
2205,上合赛区,法术暴击+999,'29.0308,hw84673352;
2206,西北赛区,alic233,'29.0357,xjtu123456;
2207,京津东赛区,NingGeGe_hhh,'29.0608,NingGeGe_hhh;
2208,京津东赛区,huaweiNB,'29.087,xinlaide;
2209,京津东赛区,写代码必被指指点点,'29.132,www_12694903590;
2210,杭厦赛区,hw19153918,'29.1557,hw19153918;
2211,杭厦赛区,D221,'29.2014,hwzjut123;hw45235252;hw73717031;
2212,粤港澳赛区,hw25170450,'29.2213,hw25170450;
2213,西北赛区,马克思主义接班人,'29.2239,MiracleLi;Xue_KH;Xintao;
2214,杭厦赛区,Headbro,'29.2402,Headbro;
2215,杭厦赛区,otto,'29.2681,hw54956782;
2216,粤港澳赛区,hw15583043,'29.2693,hw15583043;
2217,西北赛区,测试服,'29.2811,hw33274928;
2218,西北赛区,我是咸鱼,'29.2836,ycon11;
2219,京津东赛区,hw24188575,'29.3909,hw24188575;
2220,西北赛区,西大楼小队,'29.4324,oneseven;
2221,江山赛区,hw53224444,'29.4876,hw53224444;
2222,武长赛区,hw76471907,'29.4947,hw76471907;
2223,杭厦赛区,XYuuuu,'29.5156,XYuuuu;
2224,成渝赛区,yijing233,'29.7012,yijing233;
2225,京津东赛区,hw01186576,'29.7425,hw01186576;
2226,西北赛区,hw97224406,'30.0173,hw97224406;
2227,杭厦赛区,hw48743653,'30.5509,hw48743653;
2228,粤港澳赛区,hw21074379,'30.5691,hw21074379;
2229,上合赛区,GGBond,'30.7578,gdw439;
2230,上合赛区,hw20651501,'30.7835,hw20651501;
2231,武长赛区,三个臭皮匠,'30.9121,nshxihacw;xiongfeng666;hw52387783;
2232,杭厦赛区,ccchen1111,'30.9942,ccchen1111;
2233,上合赛区,JAVA_FIRE,'31.1507,JAVA_FIRE;
2234,西北赛区,hw_seeyou,'31.1855,hw_seeyou;
2235,江山赛区,WSYZCN,'31.9099,WSYZCN;
2236,西北赛区,DJW,'32.3489,hw10924411;ltw123;hw26418552;
2237,成渝赛区,hw19556655,'32.4808,hw19556655;
2238,成渝赛区,神技大学法海,'33.0913,hw66874075;
2239,江山赛区,code_geass,'33.5068,code_geass;
2240,西北赛区,hw17499964,'33.5159,hw17499964;
2241,上合赛区,hw37507844,'34.0149,hw37507844;
2242,成渝赛区,hw22642051,'34.0849,hw22642051;
2243,西北赛区,hw77772903,'34.4066,hw77772903;
2244,西北赛区,hw70650412,'34.4675,hw70650412;
2245,成渝赛区,填写团队名,'34.9246,hw50482691;
2246,江山赛区,不知道叫什么队,'35.3213,charon0808;
2247,上合赛区,窃格瓦拉归来,'35.4839,Ghoul_kin;
2248,上合赛区,青春有我,'36.2055,Curry_for_3;zhichang_lin;
2249,武长赛区,LINRUIHANG,'36.2088,LINRUIHANG;
2250,杭厦赛区,Goto,'36.35,hwcode;z546905043;
2251,武长赛区,LI,'36.3529,lionelkx;
2252,京津东赛区,AWSL,'36.8478,smyyan;
2253,西北赛区,hw21499804,'37.7306,hw21499804;
2254,粤港澳赛区,快乐划水队,'37.833,ZXHAXM;hw39352860;
2255,西北赛区,hw89686133,'38.1065,hw89686133;
2256,上合赛区,codeZH,'38.5562,codeZH;
2257,西北赛区,wenkei,'38.8795,wenkei;
2258,成渝赛区,一般通过，混个脸熟,'39.0429,seewpx;
2259,成渝赛区,Flaming,'39.1077,JasonLikeNuts;
2260,上合赛区,tkl0314,'39.5147,tkl0314;
2261,江山赛区,三相神,'39.8572,hxer7963;hw08688056;hw37364628;
2262,杭厦赛区,hw93129234,'40.3079,hw93129234;
2263,西北赛区,塞班,'40.4516,hw87092839;
2264,上合赛区,hw41203133,'40.836,hw41203133;
2265,杭厦赛区,hw34499281,'41.0229,hw34499281;
2266,上合赛区,woshixuanzi,'41.5637,woshixuanzi;
2267,武长赛区,运筹优化小队,'41.6364,hw25499073;
2268,西北赛区,hwnb,'41.965,hw78749811;
2269,江山赛区,hw35987053,'42.4497,hw35987053;
2270,西北赛区,一个臭皮匠咋顶诸葛亮,'42.7877,hw80909026;
2271,上合赛区,校霸,'42.9454,currenwong;
2272,京津东赛区,Yin_Cofer,'44.1345,Yin_Cofer;
2273,成渝赛区,COVET,'44.7011,junpyu;jihengabc;hw77519521;
2274,上合赛区,dragonx,'45.022,dragonx;
2275,京津东赛区,疯狂垃圾堆,'45.1108,hw55991984;
2276,江山赛区,Yin_Cofer,'45.5255,Yin_Cofer;
2277,西北赛区,wzpcc,'46.6827,wzpcc;
2278,京津东赛区,zzzz,'47.634,thinksee;
2279,京津东赛区,zksar1990,'47.8018,zksar1990;
2280,成渝赛区,uestc_allen,'48.1719,uestc_allen;
2281,成渝赛区,hw95451504,'48.4923,hw95451504;
2282,成渝赛区,就当是个队名,'48.5643,hw47335526;tuc0809;
2283,杭厦赛区,hdjsjysx,'49.0406,hdjsjysx;
2284,武长赛区,海底捞,'49.2505,biometrics;IzumiHikari;hw08362189;
2285,西北赛区,阿破克列,'49.298,hyq12580;hw08105102;hw29234357;
2286,京津东赛区,hw06725283,'49.3819,hw06725283;
2287,上合赛区,hw94891551,'50.3885,hw94891551;
2288,西北赛区,我起了一枪秒了有什么好说的,'52.488,hddong;
2289,杭厦赛区,hw73509740,'52.6668,hw73509740;
2290,上合赛区,hw86564899,'52.969,hw86564899;
2291,粤港澳赛区,markov123,'54.1563,markov123;
2292,成渝赛区,渴望进华为,'54.9785,DENGQING-;hw_dzc;hw34457900;
2293,西北赛区,aware,'57.6816,hw38543535;
2294,杭厦赛区,jiang_yue_ye,'58.4195,hw63667500;
2295,西北赛区,hw15477201,'59.2641,hw15477201;
2296,杭厦赛区,hw15480983,'59.3279,hw15480983;
2297,武长赛区,hw24467887,'60.4228,hw24467887;
2298,江山赛区,hw28401209,'61.7516,hw28401209;
2299,武长赛区,hw13935125,'62.3785,hw13935125;
2300,西北赛区,hw50570008,'62.3958,hw50570008;
2301,武长赛区,WHUT_三个Rapper在线念稿,'63.3235,WHUT_Felix;hw98385371;hw88194420;
2302,京津东赛区,test,'63.912,hw63850534;
2303,京津东赛区,hw39601904,'64.0111,hw39601904;
2304,上合赛区,加香菜不要洋葱,'64.2696,hw39447946;wulc1994;hw69682740;
2305,成渝赛区,hw32573765,'64.2799,hw32573765;
2306,京津东赛区,bbp123,'64.5546,bbp123;
2307,京津东赛区,hw62266499,'65.0437,hw62266499;
2308,西北赛区,秋招求offer,'65.1759,hw06869957;raozhichengshang;zhaodashuo;
2309,上合赛区,咸鱼突刺,'65.3439,hw30848605;
